Timestamp,Zone,Tilt_deg,GNSS_disp_mm,PorePressure_kPa,SoilMoisture_pct,Rainfall_mm_per_hr,SeismicEnergy_J,Event_Label
2025-08-12 09:00:00,A2,0.1825,2.386,45.941,13.168,0.0,0.007101,0
2025-08-12 10:00:00,A2,0.1885,2.358,44.415,13.451,0.0,0.052418,0
2025-08-12 11:00:00,A2,0.199,1.99,44.566,12.473,0.0,0.026794,0
2025-08-12 12:00:00,A2,0.1975,2.714,44.332,12.982,0.0,0.012433,0
2025-08-12 13:00:00,A2,0.2157,2.482,43.101,12.582,0.0,0.026674,0
2025-08-12 14:00:00,A2,0.178,2.823,43.648,12.43,0.0,0.032705,0
2025-08-12 15:00:00,A2,0.1728,3.068,42.145,11.522,0.0,0.008888,0
2025-08-12 16:00:00,A2,0.1844,2.477,41.051,12.207,0.0,0.014197,0
2025-08-12 17:00:00,A2,0.1673,2.109,41.963,12.19,0.0,0.014716,0
2025-08-12 18:00:00,A2,0.179,2.44,40.756,11.957,0.0,0.008116,0
2025-08-12 19:00:00,A2,0.199,2.986,40.998,11.407,0.0,0.007422,0
2025-08-12 20:00:00,A2,0.1582,2.712,40.045,12.058,0.0,0.004217,0
2025-08-12 21:00:00,A2,0.1713,3.159,40.685,11.77,0.0,0.022693,0
2025-08-12 22:00:00,A2,0.1794,3.71,39.92,12.062,0.0,0.018109,0
2025-08-12 23:00:00,A2,0.1704,2.42,39.522,11.236,0.0,0.011799,0
2025-08-13 00:00:00,A2,0.1898,2.367,39.164,10.791,0.0,0.037073,0
2025-08-13 01:00:00,A2,0.1814,1.63,38.648,10.939,0.0,0.019538,0
2025-08-13 02:00:00,A2,0.1994,2.314,37.381,11.119,0.0,0.005569,0
2025-08-13 03:00:00,A2,0.2324,3.037,36.515,10.966,0.0,0.011979,0
2025-08-13 04:00:00,A2,0.2489,2.445,37.971,10.598,0.0,0.000659,0
2025-08-13 05:00:00,A2,0.2215,2.565,36.342,11.735,0.0,0.016196,0
2025-08-13 06:00:00,A2,0.2115,2.82,37.552,11.914,0.0,0.01602,0
2025-08-13 07:00:00,A2,0.2166,2.114,36.603,11.039,0.0,0.001142,0
2025-08-13 08:00:00,A2,0.2089,3.09,36.508,11.838,0.0,0.00992,0
2025-08-13 09:00:00,A2,0.225,3.171,36.164,10.509,0.0,0.003111,0
2025-08-13 10:00:00,A2,0.2085,4.026,34.791,12.08,0.0,0.009207,0
2025-08-13 11:00:00,A2,0.1994,2.837,34.777,11.656,0.0,0.002033,0
2025-08-13 12:00:00,A2,0.1867,3.595,34.026,11.046,0.0,0.006102,0
2025-08-13 13:00:00,A2,0.1934,2.164,34.054,11.203,0.0,0.025155,0
2025-08-13 14:00:00,A2,0.2007,3.008,34.569,11.056,0.0,0.000812,0
2025-08-13 15:00:00,A2,0.1758,2.657,33.841,11.982,0.0,0.04159,0
2025-08-13 16:00:00,A2,0.1848,3.084,32.946,11.382,0.0,0.039011,0
2025-08-13 17:00:00,A2,0.1991,2.365,33.234,11.185,0.0,0.059538,0
2025-08-13 18:00:00,A2,0.1789,2.876,32.443,11.471,0.0,0.000703,0
2025-08-13 19:00:00,A2,0.1952,2.694,33.241,11.494,0.0,0.015379,0
2025-08-13 20:00:00,A2,0.1969,2.78,33.491,10.812,0.0,0.028471,0
2025-08-13 21:00:00,A2,0.1956,3.532,31.51,11.776,0.0,0.006457,0
2025-08-13 22:00:00,A2,0.1888,3.063,31.255,10.847,0.0,0.023885,0
2025-08-13 23:00:00,A2,0.2017,2.402,31.545,10.846,0.0,0.005722,0
2025-08-14 00:00:00,A2,0.204,3.074,32.28,11.702,0.0,0.027091,0
2025-08-14 01:00:00,A2,0.2127,2.953,31.13,10.445,0.0,0.027949,0
2025-08-14 02:00:00,A2,0.2299,3.449,28.964,11.349,0.0,0.006253,0
2025-08-14 03:00:00,A2,0.2375,2.992,30.661,11.347,0.0,0.00416,0
2025-08-14 04:00:00,A2,0.2249,3.192,30.497,11.342,0.0,0.01888,0
2025-08-14 05:00:00,A2,0.2307,3.01,29.498,11.136,0.0,0.042504,0
2025-08-14 06:00:00,A2,0.2258,2.39,29.616,11.791,0.0,0.029697,0
2025-08-14 07:00:00,A2,0.2173,3.046,29.669,11.511,0.0,0.039648,0
2025-08-14 08:00:00,A2,0.2341,2.688,30.112,11.494,0.0,0.031512,0
2025-08-14 09:00:00,A2,0.2052,2.775,28.623,10.54,0.0,0.004039,0
2025-08-14 10:00:00,A2,0.2149,2.937,28.645,11.237,0.0,0.013545,0
2025-08-14 11:00:00,A2,0.2197,2.683,28.954,10.642,0.0,0.003279,0
2025-08-14 12:00:00,A2,0.2014,2.654,29.002,10.714,0.0,0.015225,0
2025-08-14 13:00:00,A2,0.1993,2.293,29.674,10.907,0.0,0.014135,0
2025-08-14 14:00:00,A2,0.1903,2.811,27.612,11.252,0.0,0.008259,0
2025-08-14 15:00:00,A2,0.183,2.495,27.058,10.859,0.0,0.010608,0
2025-08-14 16:00:00,A2,0.2111,3.274,29.207,11.187,0.0,0.018433,0
2025-08-14 17:00:00,A2,0.1905,2.967,28.672,11.815,0.0,3.5e-05,0
2025-08-14 18:00:00,A2,0.1864,2.618,28.1,10.909,0.0,0.004052,0
2025-08-14 19:00:00,A2,0.201,2.303,27.765,11.411,0.0,0.025294,0
2025-08-14 20:00:00,A2,0.1951,2.62,27.698,11.196,0.0,0.000765,0
2025-08-14 21:00:00,A2,0.1901,3.718,28.11,10.449,0.0,0.009039,0
2025-08-14 22:00:00,A2,0.2023,3.944,26.338,10.82,0.0,0.008368,0
2025-08-14 23:00:00,A2,0.1971,3.232,27.51,11.926,0.0,0.030544,0
2025-08-15 00:00:00,A2,0.2173,4.013,27.066,10.36,0.0,0.011708,0
2025-08-15 01:00:00,A2,0.2159,2.613,25.924,11.52,0.0,0.016623,0
2025-08-15 02:00:00,A2,0.2329,3.332,26.912,10.786,0.0,0.00028,0
2025-08-15 03:00:00,A2,0.235,2.59,26.244,11.586,0.0,0.008864,0
2025-08-15 04:00:00,A2,0.2306,3.06,27.035,11.539,0.0,0.035085,0
2025-08-15 05:00:00,A2,0.2296,3.908,26.161,10.656,0.0,0.021182,0
2025-08-15 06:00:00,A2,0.2193,2.707,25.857,10.815,0.0,0.027085,0
2025-08-15 07:00:00,A2,0.2444,2.824,25.992,11.083,0.0,0.017615,0
2025-08-15 08:00:00,A2,0.2346,3.441,26.623,10.696,0.0,0.016291,0
2025-08-15 09:00:00,A2,0.2343,2.635,25.868,11.311,0.0,0.016611,0
2025-08-15 10:00:00,A2,0.2353,3.719,26.266,10.818,0.0,0.03956,0
2025-08-15 11:00:00,A2,0.2117,2.935,27.229,11.788,0.0,0.025786,0
2025-08-15 12:00:00,A2,0.2142,3.064,26.962,10.252,0.0,0.0145,0
2025-08-15 13:00:00,A2,0.2082,3.272,25.525,11.041,0.0,0.011494,0
2025-08-15 14:00:00,A2,0.1947,3.06,25.756,12.03,0.0,0.013064,0
2025-08-15 15:00:00,A2,0.2192,2.661,25.926,10.902,0.0,0.018389,0
2025-08-15 16:00:00,A2,0.1991,2.838,25.575,11.251,0.0,0.005336,0
2025-08-15 17:00:00,A2,0.1825,3.13,25.687,11.253,0.0,0.007981,0
2025-08-15 18:00:00,A2,0.2136,3.579,25.174,11.069,0.0,0.038754,0
2025-08-15 19:00:00,A2,0.2112,3.152,24.384,10.681,0.0,0.017696,0
2025-08-15 20:00:00,A2,0.2153,2.167,24.051,11.212,0.0,0.024936,0
2025-08-15 21:00:00,A2,0.2146,3.335,24.118,11.288,0.0,0.013751,0
2025-08-15 22:00:00,A2,0.2343,3.009,25.137,10.547,0.0,0.00143,0
2025-08-15 23:00:00,A2,0.2308,2.687,24.877,10.65,0.0,0.023338,0
2025-08-16 00:00:00,A2,0.2288,2.839,24.259,10.81,0.0,0.024891,0
2025-08-16 01:00:00,A2,0.2146,2.902,24.967,11.085,0.206,0.003368,0
2025-08-16 02:00:00,A2,0.2539,3.02,24.942,10.187,0.265,0.000826,0
2025-08-16 03:00:00,A2,0.2641,3.711,25.992,11.396,0.385,0.021482,0
2025-08-16 04:00:00,A2,0.266,2.295,26.306,12.07,0.544,0.031291,0
2025-08-16 05:00:00,A2,0.2486,3.366,24.606,12.103,0.733,0.00402,0
2025-08-16 06:00:00,A2,0.2614,3.214,26.115,13.211,0.943,0.001171,0
2025-08-16 07:00:00,A2,0.2496,4.05,28.306,13.08,1.167,0.009053,0
2025-08-16 08:00:00,A2,0.2542,3.236,29.419,14.312,1.396,0.018804,0
2025-08-16 09:00:00,A2,0.2294,3.086,29.808,15.3,1.626,0.02095,0
2025-08-16 10:00:00,A2,0.2354,2.991,31.573,16.114,1.848,0.025921,0
2025-08-16 11:00:00,A2,0.2524,3.428,33.877,16.334,2.057,0.020337,0
2025-08-16 12:00:00,A2,0.2361,3.29,33.173,17.59,2.248,0.021878,0
2025-08-16 13:00:00,A2,0.2373,2.457,37.193,18.322,2.415,0.008857,0
2025-08-16 14:00:00,A2,0.2426,3.679,37.856,19.747,2.554,0.003639,0
2025-08-16 15:00:00,A2,0.2143,3.101,40.236,21.319,2.662,0.01675,0
2025-08-16 16:00:00,A2,0.214,3.374,41.94,22.27,2.735,0.015967,0
2025-08-16 17:00:00,A2,0.1979,3.044,43.359,23.898,2.772,0.00762,0
2025-08-16 18:00:00,A2,0.2062,4.218,46.171,23.935,2.772,0.020484,0
2025-08-16 19:00:00,A2,0.2219,3.65,47.222,25.664,2.735,0.011258,0
2025-08-16 20:00:00,A2,0.1978,4.385,49.649,25.17,2.662,0.068645,0
2025-08-16 21:00:00,A2,0.2255,3.788,52.438,24.768,2.554,0.002605,0
2025-08-16 22:00:00,A2,0.2492,3.185,51.428,26.382,2.415,0.028937,0
2025-08-16 23:00:00,A2,0.2401,3.92,53.308,26.276,2.248,0.01695,0
2025-08-17 00:00:00,A2,0.2295,2.813,55.01,27.479,2.057,0.029748,0
2025-08-17 01:00:00,A2,0.2402,3.624,54.544,26.1,1.848,0.00565,0
2025-08-17 02:00:00,A2,0.2448,3.172,56.466,25.987,1.626,2.7e-05,0
2025-08-17 03:00:00,A2,0.2387,4.094,56.059,26.425,1.396,0.005857,0
2025-08-17 04:00:00,A2,0.2695,3.197,55.718,25.838,1.167,0.005035,0
2025-08-17 05:00:00,A2,0.2708,3.433,56.823,25.152,0.943,0.036423,0
2025-08-17 06:00:00,A2,0.2569,2.616,54.703,23.616,0.733,0.004957,0
2025-08-17 07:00:00,A2,0.2698,4.323,54.477,23.292,0.544,0.038182,0
2025-08-17 08:00:00,A2,0.2676,3.315,55.24,23.109,0.385,0.017011,0
2025-08-17 09:00:00,A2,0.2572,3.258,54.04,21.755,0.265,0.002364,0
2025-08-17 10:00:00,A2,0.2473,3.652,52.149,20.062,0.206,0.020658,0
2025-08-17 11:00:00,A2,0.248,3.447,52.512,20.52,0.0,0.023262,0
2025-08-17 12:00:00,A2,0.2328,3.504,52.467,19.36,0.0,0.036556,0
2025-08-17 13:00:00,A2,0.2382,2.812,50.331,20.193,0.0,0.000509,0
2025-08-17 14:00:00,A2,0.2222,3.753,50.718,18.107,0.0,0.017962,0
2025-08-17 15:00:00,A2,0.2388,3.468,50.153,17.527,0.0,0.032306,0
2025-08-17 16:00:00,A2,0.2275,2.667,51.31,17.469,0.0,0.001124,0
2025-08-17 17:00:00,A2,0.2168,3.323,47.902,17.516,0.0,0.015057,0
2025-08-17 18:00:00,A2,0.2212,2.987,48.564,15.962,0.0,0.011188,0
2025-08-17 19:00:00,A2,0.2339,4.151,48.077,15.705,0.0,0.030559,0
2025-08-17 20:00:00,A2,0.2294,3.68,46.022,15.455,0.0,0.044311,0
2025-08-17 21:00:00,A2,0.2206,3.213,43.985,14.766,0.0,0.04514,0
2025-08-17 22:00:00,A2,0.2402,3.559,45.278,15.022,0.0,0.024973,0
2025-08-17 23:00:00,A2,0.2403,3.91,43.116,14.969,0.0,0.004354,0
2025-08-18 00:00:00,A2,0.2429,3.047,43.289,14.045,0.0,0.018674,0
2025-08-18 01:00:00,A2,0.2523,3.316,43.574,14.288,0.0,0.030745,0
2025-08-18 02:00:00,A2,0.2668,4.132,43.503,13.813,0.0,0.004295,0
2025-08-18 03:00:00,A2,0.2703,3.366,42.952,12.734,0.0,0.015501,0
2025-08-18 04:00:00,A2,0.2685,3.57,43.879,13.076,0.0,0.005575,0
2025-08-18 05:00:00,A2,0.2674,3.782,40.701,13.108,0.0,0.002642,0
2025-08-18 06:00:00,A2,0.2545,3.853,41.637,13.379,0.0,0.017206,0
2025-08-18 07:00:00,A2,0.2794,3.492,40.788,12.47,0.0,0.000517,0
2025-08-18 08:00:00,A2,0.2766,4.337,40.912,12.098,0.0,0.013993,0
2025-08-18 09:00:00,A2,0.2651,3.896,37.969,12.558,0.0,0.019058,0
2025-08-18 10:00:00,A2,0.268,3.53,38.737,11.806,0.0,0.017679,0
2025-08-18 11:00:00,A2,0.2463,3.363,38.869,12.12,0.0,0.044828,0
2025-08-18 12:00:00,A2,0.2553,3.917,39.046,11.746,0.0,0.013271,0
2025-08-18 13:00:00,A2,0.2454,3.981,37.904,12.342,0.0,0.033626,0
2025-08-18 14:00:00,A2,0.2593,4.185,36.991,11.679,0.0,0.011257,0
2025-08-18 15:00:00,A2,0.2255,4.247,36.735,12.341,0.0,0.005073,0
2025-08-18 16:00:00,A2,0.2254,4.344,36.764,11.815,0.0,0.00719,0
2025-08-18 17:00:00,A2,0.2293,3.697,35.596,11.078,0.0,0.00031,0
2025-08-18 18:00:00,A2,0.2297,3.809,35.854,11.882,0.0,0.008329,0
2025-08-18 19:00:00,A2,0.2302,3.474,36.05,11.517,0.0,0.002879,0
2025-08-18 20:00:00,A2,0.2478,3.342,35.641,12.423,0.0,0.009263,0
2025-08-18 21:00:00,A2,0.2431,3.555,35.189,11.686,0.0,0.02397,0
2025-08-18 22:00:00,A2,0.2576,4.25,34.937,12.363,0.0,0.003144,0
2025-08-18 23:00:00,A2,0.261,4.271,34.048,11.331,0.0,0.020941,0
2025-08-19 00:00:00,A2,0.2595,3.615,34.287,11.827,0.0,0.041116,0
2025-08-19 01:00:00,A2,0.2547,4.781,32.805,11.729,0.0,0.013524,0
2025-08-19 02:00:00,A2,0.2825,3.845,34.133,11.478,0.0,0.007455,0
2025-08-19 03:00:00,A2,0.2688,4.08,32.145,12.024,0.0,0.032485,0
2025-08-19 04:00:00,A2,0.2786,3.353,32.644,11.453,0.0,0.016508,0
2025-08-19 05:00:00,A2,0.2931,4.161,32.721,10.629,0.0,0.028886,0
2025-08-19 06:00:00,A2,0.2796,4.26,32.326,12.369,0.0,0.012863,0
2025-08-19 07:00:00,A2,0.2819,3.546,30.279,11.004,0.0,0.01833,0
2025-08-19 08:00:00,A2,0.2801,4.555,32.332,10.939,0.0,0.002645,0
2025-08-19 09:00:00,A2,0.2899,4.201,31.739,11.205,0.0,0.036876,0
2025-08-19 10:00:00,A2,0.293,3.888,30.358,10.862,0.0,0.032807,0
2025-08-19 11:00:00,A2,0.283,3.759,30.058,10.753,0.0,0.042463,0
2025-08-19 12:00:00,A2,0.2748,4.37,30.361,11.352,0.0,0.028018,0
2025-08-19 13:00:00,A2,0.2537,4.046,30.663,11.731,0.0,0.028929,0
2025-08-19 14:00:00,A2,0.2719,5.092,29.999,10.779,0.0,0.021241,0
2025-08-19 15:00:00,A2,0.2635,4.424,30.059,11.167,0.0,0.03402,0
2025-08-19 16:00:00,A2,0.2708,3.427,32.761,11.127,0.0,0.028852,0
2025-08-19 17:00:00,A2,0.2604,3.715,29.12,11.072,0.0,0.043113,0
2025-08-19 18:00:00,A2,0.2784,3.964,29.522,12.075,0.0,0.027657,0
2025-08-19 19:00:00,A2,0.2858,5.33,31.159,11.353,0.0,0.062313,0
2025-08-19 20:00:00,A2,0.2653,5.213,31.017,10.983,0.0,0.046331,0
2025-08-19 21:00:00,A2,0.2866,5.624,29.031,11.37,0.0,0.103716,0
2025-08-19 22:00:00,A2,0.2883,5.795,29.312,11.744,0.0,0.06812,0
2025-08-19 23:00:00,A2,0.3073,4.828,28.606,10.885,0.0,0.022798,0
2025-08-20 00:00:00,A2,0.2954,5.154,30.553,11.156,0.0,0.071492,0
2025-08-20 01:00:00,A2,0.3024,5.851,29.004,12.173,0.0,0.092754,0
2025-08-20 02:00:00,A2,0.3373,6.416,30.23,11.885,0.0,0.020948,0
2025-08-20 03:00:00,A2,0.309,4.183,30.09,11.214,0.0,0.042491,0
2025-08-20 04:00:00,A2,0.2979,7.245,29.98,11.512,0.0,0.117436,0
2025-08-20 05:00:00,A2,0.3689,5.931,30.843,11.543,0.0,0.070963,0
2025-08-20 06:00:00,A2,0.3803,6.079,30.397,11.48,0.0,0.109763,0
2025-08-20 07:00:00,A2,0.3889,4.905,28.227,10.641,0.0,0.134098,0
2025-08-20 08:00:00,A2,0.3936,5.5,29.182,10.772,0.0,0.054998,0
2025-08-20 09:00:00,A2,0.385,9.075,31.191,11.96,0.0,0.12043,0
2025-08-20 10:00:00,A2,0.4621,5.022,31.097,11.447,0.0,0.056352,0
2025-08-20 11:00:00,A2,0.3833,8.27,29.777,11.694,0.0,0.037206,0
2025-08-20 12:00:00,A2,0.4018,9.246,29.78,11.996,0.0,0.069065,0
2025-08-20 13:00:00,A2,0.3303,7.416,32.446,12.088,0.0,0.064285,0
2025-08-20 14:00:00,A2,0.3281,8.9,34.309,10.449,0.0,0.12796,0
2025-08-20 15:00:00,A2,0.505,8.653,29.197,12.748,0.0,0.232459,0
2025-08-20 16:00:00,A2,0.4442,10.565,30.069,13.38,0.0,0.24412,0
2025-08-20 17:00:00,A2,0.464,6.917,32.243,12.37,0.0,0.250673,0
2025-08-20 18:00:00,A2,0.3019,6.102,27.967,13.278,0.0,0.241417,0
2025-08-20 19:00:00,A2,0.5655,11.861,34.713,12.518,0.0,0.295082,0
2025-08-20 20:00:00,A2,0.4142,9.714,38.827,12.31,0.0,0.29898,0
2025-08-20 21:00:00,A2,0.4825,8.68,33.1,11.926,0.0,0.140362,0
2025-08-20 22:00:00,A2,0.4917,14.168,31.439,12.031,0.0,0.179756,0
2025-08-20 23:00:00,A2,0.5283,11.367,31.423,13.303,0.0,0.322199,0
2025-08-21 00:00:00,A2,0.4236,14.75,35.979,11.662,0.0,0.333896,0
2025-08-21 01:00:00,A2,0.7249,9.754,31.411,14.227,0.0,0.28449,0
2025-08-21 02:00:00,A2,0.762,11.897,36.499,13.915,0.0,0.281777,0
2025-08-21 03:00:00,A2,2.7899,59.408,43.308,12.336,0.0,4.233236,1
2025-08-21 04:00:00,A2,0.2988,3.693,25.221,10.057,0.0,0.013289,0
2025-08-21 05:00:00,A2,0.3295,4.25,25.234,11.07,0.0,0.0208,0
2025-08-21 06:00:00,A2,0.3098,4.882,26.573,10.035,0.0,0.000529,0
2025-08-21 07:00:00,A2,0.3078,4.173,24.466,11.208,0.0,7.2e-05,0
2025-08-21 08:00:00,A2,0.3027,5.04,25.001,10.478,0.0,0.040831,0
2025-08-21 09:00:00,A2,0.2918,4.83,24.083,11.513,0.0,0.013483,0
2025-08-21 10:00:00,A2,0.2878,4.398,25.56,10.698,0.0,0.017467,0
2025-08-21 11:00:00,A2,0.3016,4.82,24.298,10.742,0.097,0.012105,0
2025-08-21 12:00:00,A2,0.2872,5.038,24.982,12.001,0.22,0.003589,0
2025-08-21 13:00:00,A2,0.297,3.919,24.628,11.378,0.454,0.00369,0
2025-08-21 14:00:00,A2,0.2758,4.529,26.546,11.954,0.727,0.007669,0
2025-08-21 15:00:00,A2,0.2881,4.303,25.066,13.05,0.986,0.017277,0
2025-08-21 16:00:00,A2,0.2623,4.043,26.812,13.555,1.188,0.005895,0
2025-08-21 17:00:00,A2,0.2608,4.635,27.681,13.55,1.297,0.031875,0
2025-08-21 18:00:00,A2,0.284,4.037,28.832,14.589,1.297,2.2e-05,0
2025-08-21 19:00:00,A2,0.2629,4.124,30.041,15.931,1.188,0.023881,0
2025-08-21 20:00:00,A2,0.2749,4.679,31.052,15.006,0.986,0.005132,0
2025-08-21 21:00:00,A2,0.2776,4.557,31.934,15.11,0.727,0.011935,0
2025-08-21 22:00:00,A2,0.2747,5.668,31.525,16.308,0.454,0.024271,0
2025-08-21 23:00:00,A2,0.297,4.057,31.766,14.583,0.22,0.03199,0
2025-08-22 00:00:00,A2,0.275,4.609,29.869,15.119,0.097,0.015487,0
2025-08-22 01:00:00,A2,0.2932,4.169,31.331,14.039,0.0,0.025522,0
2025-08-22 02:00:00,A2,0.2988,4.125,31.328,14.07,0.0,0.001693,0
2025-08-22 03:00:00,A2,0.2945,3.651,31.118,14.544,0.0,0.027772,0
2025-08-22 04:00:00,A2,0.3281,5.123,31.393,13.595,0.0,0.004832,0
2025-08-22 05:00:00,A2,0.3144,4.207,29.276,13.331,0.0,0.009855,0
2025-08-22 06:00:00,A2,0.3289,3.716,30.733,12.84,0.0,0.0347,0
2025-08-22 07:00:00,A2,0.3249,5.343,31.163,13.191,0.0,0.013483,0
2025-08-22 08:00:00,A2,0.3047,3.684,29.126,13.146,0.0,0.014328,0
2025-08-22 09:00:00,A2,0.3031,4.749,29.121,12.516,0.0,0.02251,0
2025-08-22 10:00:00,A2,0.3052,4.372,28.191,12.486,0.0,0.053586,0
2025-08-22 11:00:00,A2,0.3146,4.829,29.749,12.715,0.0,0.011552,0
2025-08-22 12:00:00,A2,0.2929,3.64,28.743,12.015,0.0,0.010422,0
2025-08-22 13:00:00,A2,0.2988,3.923,28.296,12.18,0.0,0.005958,0
2025-08-22 14:00:00,A2,0.2824,4.26,28.128,11.591,0.0,0.007021,0
2025-08-22 15:00:00,A2,0.292,5.154,29.868,12.17,0.0,0.049636,0
2025-08-22 16:00:00,A2,0.3074,4.881,27.422,11.751,0.0,0.022699,0
2025-08-22 17:00:00,A2,0.2805,4.476,27.509,11.299,0.0,0.022079,0
2025-08-22 18:00:00,A2,0.2835,4.218,28.671,12.23,0.0,0.039802,0
2025-08-22 19:00:00,A2,0.2912,4.081,28.16,12.195,0.0,0.024583,0
2025-08-22 20:00:00,A2,0.2708,4.66,28.007,11.642,0.0,0.041999,0
2025-08-22 21:00:00,A2,0.2865,4.96,27.976,10.957,0.0,0.009053,0
2025-08-22 22:00:00,A2,0.2982,4.795,27.53,11.99,0.0,0.013507,0
2025-08-22 23:00:00,A2,0.2987,4.762,28.995,11.774,0.0,0.015239,0
2025-08-23 00:00:00,A2,0.3086,4.68,27.86,10.969,0.0,0.012936,0
2025-08-23 01:00:00,A2,0.3054,5.556,26.974,10.72,0.0,0.038371,0
2025-08-23 02:00:00,A2,0.3116,5.544,26.352,11.023,0.0,0.030591,0
2025-08-23 03:00:00,A2,0.3249,4.799,26.313,11.093,0.0,0.011185,0
2025-08-23 04:00:00,A2,0.3088,4.998,26.468,11.59,0.0,0.020764,0
2025-08-23 05:00:00,A2,0.3381,5.305,25.982,11.845,0.0,0.036136,0
2025-08-23 06:00:00,A2,0.3274,5.222,26.742,11.167,0.0,0.013405,0
2025-08-23 07:00:00,A2,0.3107,4.494,27.054,11.175,0.0,0.000172,0
2025-08-23 08:00:00,A2,0.3304,4.277,25.872,11.414,0.0,0.009883,0
2025-08-23 09:00:00,A2,0.3156,4.682,23.359,11.703,0.0,0.009397,0
2025-08-23 10:00:00,A2,0.3307,4.413,25.502,11.371,0.0,0.008188,0
2025-08-23 11:00:00,A2,0.3244,4.691,26.536,10.962,0.0,0.005737,0
2025-08-23 12:00:00,A2,0.3127,4.74,26.52,11.352,0.0,0.00126,0
2025-08-23 13:00:00,A2,0.3047,4.856,25.328,11.272,0.0,0.016543,0
2025-08-23 14:00:00,A2,0.2771,4.854,25.637,12.175,0.0,0.011258,0
2025-08-23 15:00:00,A2,0.2877,5.586,24.835,10.883,0.0,0.024684,0
2025-08-23 16:00:00,A2,0.2999,4.456,25.979,10.723,0.0,0.021741,0
2025-08-23 17:00:00,A2,0.2972,5.5,24.542,10.728,0.0,0.006433,0
2025-08-23 18:00:00,A2,0.2701,4.494,25.725,10.763,0.0,0.030278,0
2025-08-23 19:00:00,A2,0.2996,4.675,25.755,11.151,0.0,0.001223,0
2025-08-23 20:00:00,A2,0.2946,4.573,24.847,10.932,0.0,0.029366,0
2025-08-23 21:00:00,A2,0.2927,4.673,25.232,11.532,0.0,0.029865,0
2025-08-23 22:00:00,A2,0.3071,4.041,26.154,11.107,0.0,0.022929,0
2025-08-23 23:00:00,A2,0.305,5.344,24.061,10.684,0.0,0.00249,0
2025-08-24 00:00:00,A2,0.2856,4.329,25.437,11.341,0.0,0.001445,0
2025-08-24 01:00:00,A2,0.3202,5.009,24.568,11.806,0.0,0.004489,0
2025-08-24 02:00:00,A2,0.3406,5.42,24.52,11.896,0.0,0.017963,0
2025-08-24 03:00:00,A2,0.3409,4.106,23.829,11.563,0.0,0.004799,0
2025-08-24 04:00:00,A2,0.3305,4.676,24.509,11.6,0.0,0.034827,0
2025-08-24 05:00:00,A2,0.3335,4.782,24.715,11.622,0.0,0.013858,0
2025-08-24 06:00:00,A2,0.3392,4.183,23.995,11.382,0.0,0.036408,0
2025-08-24 07:00:00,A2,0.3432,5.369,24.57,11.509,0.0,0.013319,0
2025-08-24 08:00:00,A2,0.3463,5.313,24.293,10.179,0.0,0.010805,0
2025-08-24 09:00:00,A2,0.3199,4.697,24.466,10.038,0.0,0.014818,0
2025-08-24 10:00:00,A2,0.3295,5.257,24.169,11.505,0.0,0.002129,0
2025-08-24 11:00:00,A2,0.2963,4.222,24.397,10.868,0.0,0.00551,0
2025-08-24 12:00:00,A2,0.3109,5.082,24.515,11.976,0.0,0.009479,0
2025-08-24 13:00:00,A2,0.3115,4.296,23.072,11.264,0.0,0.012209,0
2025-08-24 14:00:00,A2,0.3086,3.901,23.897,11.096,0.0,0.035947,0
2025-08-24 15:00:00,A2,0.3037,5.086,24.011,11.913,0.0,0.010428,0
2025-08-24 16:00:00,A2,0.3096,5.867,23.427,10.926,0.0,0.025665,0
2025-08-24 17:00:00,A2,0.3054,4.32,24.439,11.505,0.0,0.015305,0
2025-08-24 18:00:00,A2,0.2772,4.893,23.185,11.991,0.0,0.03253,0
2025-08-24 19:00:00,A2,0.3032,5.258,23.365,10.753,0.0,0.011598,0
2025-08-24 20:00:00,A2,0.2988,4.639,22.449,11.174,0.0,0.03225,0
2025-08-24 21:00:00,A2,0.3167,5.356,24.549,11.714,0.0,0.0002,0
2025-08-24 22:00:00,A2,0.331,5.101,23.329,11.113,0.0,0.020535,0
2025-08-24 23:00:00,A2,0.3038,4.874,23.565,11.691,0.449,0.012833,0
2025-08-25 00:00:00,A2,0.3446,5.512,24.755,11.951,1.926,0.044624,0
2025-08-25 01:00:00,A2,0.3403,4.178,28.792,15.221,4.238,0.011332,0
2025-08-25 02:00:00,A2,0.3365,5.551,33.515,18.993,5.843,0.016806,0
2025-08-25 03:00:00,A2,0.346,4.518,37.951,21.935,5.843,0.042231,0
2025-08-25 04:00:00,A2,0.355,5.627,42.823,23.916,4.238,0.009297,0
2025-08-25 05:00:00,A2,0.3433,5.321,42.639,24.084,1.926,0.019593,0
2025-08-25 06:00:00,A2,0.3705,5.204,42.215,23.892,0.449,0.009377,0
2025-08-25 07:00:00,A2,0.3466,5.739,42.608,22.582,0.0,0.00861,0
2025-08-25 08:00:00,A2,0.3586,5.72,40.601,21.273,0.0,0.026356,0
2025-08-25 09:00:00,A2,0.3357,5.266,41.335,20.086,0.0,0.020082,0
2025-08-25 10:00:00,A2,0.3292,4.951,41.127,19.443,0.0,0.023136,0
2025-08-25 11:00:00,A2,0.3393,5.058,39.75,19.108,0.0,0.004124,0
2025-08-25 12:00:00,A2,0.322,5.955,39.527,18.8,0.0,0.016349,0
